#
# conName	cFromPadded	cToPadded	cFromUnpadded	cToUnpadded	type	rName	rFromPadded	rToPadded	rFromUnpadded	rToUnpadded	comment
#
302_c1	15369	15368	15109	15108	R454	246-9700000-9720000:15578:rev	464	465	452	454	
302_c1	15342	15341	15082	15081	R454	246-9700000-9720000:15578:rev	491	492	481	482	
302_c1	15864	15294	15595	15037	HAF3	590-9700000-9720000:15614:rev	5	575	5	566	
302_c1	15809	15808	15541	15540	R454	590-9700000-9720000:15614:rev	60	61	60	61	
302_c1	15594	15593	15329	15328	R454	590-9700000-9720000:15614:rev	275	276	272	273	
302_c1	15578	15577	15313	15312	R454	590-9700000-9720000:15614:rev	291	292	289	290	
302_c1	15495	15494	15232	15231	R454	590-9700000-9720000:15614:rev	374	375	371	372	
302_c1	15472	15471	15209	15208	R454	590-9700000-9720000:15614:rev	397	398	395	397	
302_c1	15394	15937	15133	15666	HAF3	249-9700000-9720000:15149:fwd	5	548	5	542	
302_c1	15598	15599	15333	15334	R454	249-9700000-9720000:15149:fwd	209	210	205	207	
302_c1	15726	15727	15461	15462	R454	249-9700000-9720000:15149:fwd	337	338	334	336	
302_c1	15819	15820	15550	15551	R454	249-9700000-9720000:15149:fwd	430	431	425	426	
302_c1	15848	15849	15579	15580	R454	249-9700000-9720000:15149:fwd	459	460	455	457	
302_c1	15902	15903	15632	15633	R454	249-9700000-9720000:15149:fwd	513	514	507	509	
302_c1	15905	15485	15634	15222	HAF3	63-9700000-9720000:15653:rev	5	425	5	420	
302_c1	15829	15828	15560	15559	R454	63-9700000-9720000:15653:rev	81	82	79	81	
302_c1	15667	15666	15402	15401	R454	63-9700000-9720000:15653:rev	243	244	239	241	
302_c1	15592	15591	15327	15326	R454	63-9700000-9720000:15653:rev	318	319	315	316	
302_c1	15483	15459	15220	15196	HAF2	63-9700000-9720000:15653:rev	427	451	421	443	
302_c1	15458	15341	15195	15081	HAF3	63-9700000-9720000:15653:rev	452	569	444	556	
302_c1	15763	15471	15496	15208	HAF3	667-9700000-9720000:15515:rev	5	297	5	292	
302_c1	15670	15669	15405	15404	R454	667-9700000-9720000:15515:rev	98	99	96	97	
302_c1	15469	15459	15206	15196	HAF2	667-9700000-9720000:15515:rev	299	309	293	303	
302_c1	15458	15268	15195	15012	HAF3	667-9700000-9720000:15515:rev	310	500	304	485	
302_c1	15265	15758	15009	15491	HAF3	371-9700000-9720000:15025:fwd	5	498	5	487	
302_c1	15167	15658	14912	15393	HAF3	306-9700000-9720000:14928:fwd	5	496	5	492	
302_c1	15368	15369	15108	15109	R454	306-9700000-9720000:14928:fwd	206	207	201	202	
302_c1	15392	15393	15131	15132	R454	306-9700000-9720000:14928:fwd	230	231	225	227	
302_c1	15403	15404	15142	15143	R454	306-9700000-9720000:14928:fwd	241	242	237	239	
302_c1	15431	15432	15168	15169	R454	306-9700000-9720000:14928:fwd	269	270	264	265	
302_c1	15466	15467	15203	15204	R454	306-9700000-9720000:14928:fwd	304	305	300	302	
302_c1	15568	15569	15303	15304	R454	306-9700000-9720000:14928:fwd	406	407	401	403	
302_c1	15659	15659	15394	15394	HAF2	306-9700000-9720000:14928:fwd	497	497	493	493	
302_c1	15660	15732	15395	15467	HAF3	306-9700000-9720000:14928:fwd	498	570	494	566	
302_c1	15771	15339	15504	15079	HAF3	526-9700000-9720000:15523:rev	5	437	5	428	
302_c1	15464	15463	15201	15200	R454	526-9700000-9720000:15523:rev	312	313	306	308	
302_c1	15436	15435	15173	15172	R454	526-9700000-9720000:15523:rev	340	341	335	336	
302_c1	15336	15324	15077	15065	HAF2	526-9700000-9720000:15523:rev	440	452	429	442	
302_c1	15329	15328	15070	15069	R454	526-9700000-9720000:15523:rev	447	448	436	437	
302_c1	15323	15192	15064	14937	HAF3	526-9700000-9720000:15523:rev	453	584	443	571	
302_c1	15286	15702	15029	15437	HAF3	402-9700000-9720000:15045:fwd	5	421	5	413	
302_c1	15425	15425	15162	15162	R454	402-9700000-9720000:15045:fwd	144	144	137	137	
302_c1	15602	15603	15337	15338	R454	402-9700000-9720000:15045:fwd	321	322	312	314	
302_c1	15604	15605	15339	15340	R454	402-9700000-9720000:15045:fwd	323	324	315	317	
302_c1	15627	15232	15362	14977	HAF3	408-9700000-9720000:15381:rev	5	400	5	390	
302_c1	15851	15390	15582	15129	HAF3	639-9700000-9720000:15601:rev	5	466	5	458	
302_c1	15775	15774	15508	15507	R454	639-9700000-9720000:15601:rev	81	82	79	80	
302_c1	15791	15378	15524	15117	HAF3	792-9700000-9720000:15557:rev	20	433	20	430	
302_c1	15494	15493	15231	15230	R454	792-9700000-9720000:15557:rev	317	318	313	315	
302_c1	15490	15489	15227	15226	R454	792-9700000-9720000:15557:rev	321	322	318	320	
302_c1	15085	15491	14831	15228	HAF3	137-9700000-9720000:14847:fwd	5	411	5	405	
302_c1	15435	15022	15172	14768	HAF3	755-9700000-9720000:15191:rev	5	418	5	413	
302_c1	15164	15163	14909	14908	R454	755-9700000-9720000:15191:rev	276	277	268	270	
302_c1	15075	15074	14821	14820	R454	755-9700000-9720000:15191:rev	365	366	358	359	
302_c1	15054	15053	14800	14799	R454	755-9700000-9720000:15191:rev	386	387	380	382	
302_c1	14913	15398	14662	15137	HAF3	337-9700000-9720000:14678:fwd	5	490	5	482	
302_c1	15104	15105	14850	14851	R454	337-9700000-9720000:14678:fwd	196	197	192	193	
302_c1	15238	15239	14983	14984	R454	337-9700000-9720000:14678:fwd	330	331	326	328	
302_c1	15341	15342	15081	15082	R454	337-9700000-9720000:14678:fwd	433	434	425	426	
302_c1	14674	14603	14425	14354	HAF3	513-9700000-9720000:14466:rev	28	99	28	100	
302_c1	14633	14632	14384	14383	R454	513-9700000-9720000:14466:rev	69	70	69	70	
302_c1	14602	14568	14353	14319	HAF4	513-9700000-9720000:14466:rev	100	134	101	135	
302_c1	14567	14567	14318	14318	HAF3	513-9700000-9720000:14466:rev	135	135	136	136	
302_c1	14566	14455	14317	14206	HAF4	513-9700000-9720000:14466:rev	136	247	137	248	
302_c1	14452	14408	14205	14161	HAF3	513-9700000-9720000:14466:rev	250	294	249	293	
302_c1	14407	14285	14160	14038	HAF4	513-9700000-9720000:14466:rev	295	417	294	414	
302_c1	14370	14370	14123	14123	R454	513-9700000-9720000:14466:rev	332	332	330	330	
302_c1	14284	14218	14037	13972	HAF3	513-9700000-9720000:14466:rev	418	484	415	480	
302_c1	14173	14211	13927	13965	HAF4	88-9700000-9720000:13943:fwd	5	43	5	43	
302_c1	14212	14284	13966	14037	HAF3	88-9700000-9720000:13943:fwd	44	116	44	114	
302_c1	14285	14407	14038	14160	HAF4	88-9700000-9720000:13943:fwd	117	239	115	237	
302_c1	14339	14340	14092	14093	R454	88-9700000-9720000:13943:fwd	171	172	170	171	
302_c1	14408	14454	14161	-1	HAF3	88-9700000-9720000:13943:fwd	240	286	238	285	
302_c1	14426	14427	14179	14180	R454	88-9700000-9720000:13943:fwd	258	259	256	258	
302_c1	14455	14566	14206	14317	HAF4	88-9700000-9720000:13943:fwd	287	398	286	397	
302_c1	14567	14567	14318	14318	HAF3	88-9700000-9720000:13943:fwd	399	399	398	398	
302_c1	14568	14602	14319	14353	HAF4	88-9700000-9720000:13943:fwd	400	434	399	433	
302_c1	14603	14705	14354	14456	HAF3	88-9700000-9720000:13943:fwd	435	537	434	534	
302_c1	14143	14172	13897	13926	HAF3	138-9700000-9720000:13913:fwd	5	34	5	34	
302_c1	14173	14212	13927	13966	HAF4	138-9700000-9720000:13913:fwd	35	74	35	73	
302_c1	14213	14284	13967	14037	HAF3	138-9700000-9720000:13913:fwd	75	146	74	144	
302_c1	14285	14407	14038	14160	HAF4	138-9700000-9720000:13913:fwd	147	269	145	267	
302_c1	14408	14452	14161	14205	HAF3	138-9700000-9720000:13913:fwd	270	314	268	312	
302_c1	14441	14442	14194	14195	R454	138-9700000-9720000:13913:fwd	303	304	301	303	
302_c1	14455	14566	14206	14317	HAF4	138-9700000-9720000:13913:fwd	317	428	313	424	
302_c1	14567	14567	14318	14318	HAF3	138-9700000-9720000:13913:fwd	429	429	425	425	
302_c1	14568	14600	14319	14351	HAF4	138-9700000-9720000:13913:fwd	430	462	426	457	
302_c1	14027	14033	13782	13788	HAF3	588-9700000-9720000:13798:fwd	5	11	5	11	
302_c1	14034	14065	13789	13820	HAF4	588-9700000-9720000:13798:fwd	12	43	12	43	
302_c1	14066	14076	13821	13831	HAF3	588-9700000-9720000:13798:fwd	44	54	44	54	
302_c1	14077	14107	13832	13862	HAF4	588-9700000-9720000:13798:fwd	55	85	55	85	
302_c1	14108	14172	13863	13926	HAF3	588-9700000-9720000:13798:fwd	86	150	86	150	
302_c1	14124	14125	13879	13880	R454	588-9700000-9720000:13798:fwd	102	103	101	103	
302_c1	14173	14211	13927	13965	HAF4	588-9700000-9720000:13798:fwd	151	189	151	188	
302_c1	14212	14284	13966	14037	HAF3	588-9700000-9720000:13798:fwd	190	262	189	259	
302_c1	14285	14403	14038	14156	HAF4	588-9700000-9720000:13798:fwd	263	381	260	376	
302_c1	14404	14452	14157	14205	HAF3	588-9700000-9720000:13798:fwd	382	430	377	425	
302_c1	14444	14445	14197	14198	R454	588-9700000-9720000:13798:fwd	422	423	416	418	
302_c1	14455	14556	14206	14307	HAF4	588-9700000-9720000:13798:fwd	433	534	426	529	
302_c1	14481	14482	14232	14233	R454	588-9700000-9720000:13798:fwd	459	460	452	454	
302_c1	14489	14490	14240	14241	R454	588-9700000-9720000:13798:fwd	467	468	461	463	
302_c1	14533	14455	14284	14206	HAF4	250-9700000-9720000:14303:rev	5	83	5	83	
302_c1	14452	14408	14205	14161	HAF3	250-9700000-9720000:14303:rev	86	130	84	129	
302_c1	14447	14446	14200	14199	R454	250-9700000-9720000:14303:rev	91	92	89	91	
302_c1	14407	14285	14160	14038	HAF4	250-9700000-9720000:14303:rev	131	253	130	254	
302_c1	14381	14380	14134	14133	R454	250-9700000-9720000:14303:rev	157	158	156	157	
302_c1	14371	14370	14124	14123	R454	250-9700000-9720000:14303:rev	167	168	167	169	
302_c1	14284	14212	14037	13966	HAF3	250-9700000-9720000:14303:rev	254	326	255	326	
302_c1	14282	14281	14035	14034	R454	250-9700000-9720000:14303:rev	256	257	257	258	
302_c1	14211	14173	13965	13927	HAF4	250-9700000-9720000:14303:rev	327	365	327	365	
302_c1	14172	14108	13926	13863	HAF3	250-9700000-9720000:14303:rev	366	430	366	427	
302_c1	14107	14077	13862	13832	HAF4	250-9700000-9720000:14303:rev	431	461	428	458	
302_c1	14078	14077	13833	13832	R454	250-9700000-9720000:14303:rev	460	461	457	458	
302_c1	14076	14066	13831	13821	HAF3	250-9700000-9720000:14303:rev	462	472	459	470	
302_c1	14065	14034	13820	13789	HAF4	250-9700000-9720000:14303:rev	473	504	471	502	
302_c1	14033	14019	13788	13774	HAF3	250-9700000-9720000:14303:rev	505	519	503	517	
302_c1	14514	14504	14265	14255	HAF3	751-9700000-9720000:14284:rev	5	15	5	15	
302_c1	14503	14455	14254	14206	HAF4	751-9700000-9720000:14284:rev	16	64	16	63	
302_c1	14452	14408	14205	14161	HAF3	751-9700000-9720000:14284:rev	67	111	64	109	
302_c1	14432	14431	14185	14184	R454	751-9700000-9720000:14284:rev	87	88	84	85	
302_c1	14407	14285	14160	14038	HAF4	751-9700000-9720000:14284:rev	112	234	110	232	
302_c1	14405	14404	14158	14157	R454	751-9700000-9720000:14284:rev	114	115	113	114	
302_c1	14284	14212	14037	13966	HAF3	751-9700000-9720000:14284:rev	235	307	233	305	
302_c1	14226	14225	13980	13979	R454	751-9700000-9720000:14284:rev	293	294	290	292	
302_c1	14211	14173	13965	13927	HAF4	751-9700000-9720000:14284:rev	308	346	306	344	
302_c1	14172	14108	13926	13863	HAF3	751-9700000-9720000:14284:rev	347	411	345	405	
302_c1	14107	14077	13862	13832	HAF4	751-9700000-9720000:14284:rev	412	442	406	436	
302_c1	14076	14066	13831	13821	HAF3	751-9700000-9720000:14284:rev	443	453	437	447	
302_c1	14065	14034	13820	13789	HAF4	751-9700000-9720000:14284:rev	454	485	448	479	
302_c1	14032	13984	13787	13739	HAF3	751-9700000-9720000:14284:rev	487	535	480	528	
302_c1	14012	14033	13767	13788	HAF3	575-9700000-9720000:13783:fwd	5	26	5	26	
302_c1	14034	14065	13789	13820	HAF4	575-9700000-9720000:13783:fwd	27	58	27	58	
302_c1	14066	14076	13821	13831	HAF3	575-9700000-9720000:13783:fwd	59	69	59	68	
302_c1	14077	14107	13832	13862	HAF4	575-9700000-9720000:13783:fwd	70	100	69	99	
302_c1	14108	14172	13863	13926	HAF3	575-9700000-9720000:13783:fwd	101	165	100	163	
302_c1	14173	14211	13927	13965	HAF4	575-9700000-9720000:13783:fwd	166	204	164	203	
302_c1	14199	14200	13953	13954	R454	575-9700000-9720000:13783:fwd	192	193	190	192	
302_c1	14212	14284	13966	14037	HAF3	575-9700000-9720000:13783:fwd	205	277	204	276	
302_c1	14285	14408	14038	14161	HAF4	575-9700000-9720000:13783:fwd	278	401	277	402	
302_c1	14310	14311	14063	14064	R454	575-9700000-9720000:13783:fwd	303	304	302	304	
302_c1	14317	14318	14070	14071	R454	575-9700000-9720000:13783:fwd	310	311	310	312	
302_c1	14363	14364	14116	14117	R454	575-9700000-9720000:13783:fwd	356	357	357	358	
302_c1	14409	14452	14162	14205	HAF3	575-9700000-9720000:13783:fwd	402	445	403	446	
302_c1	14455	14527	14206	14278	HAF4	575-9700000-9720000:13783:fwd	448	520	447	519	
302_c1	14075	14076	13830	13831	HAF3	791-9700000-9720000:13846:fwd	5	6	5	6	
302_c1	14077	14107	13832	13862	HAF4	791-9700000-9720000:13846:fwd	7	37	7	38	
302_c1	14102	14103	13857	13858	R454	791-9700000-9720000:13846:fwd	32	33	32	34	
302_c1	14108	14172	13863	13926	HAF3	791-9700000-9720000:13846:fwd	38	102	39	102	
302_c1	14149	14150	13903	13904	R454	791-9700000-9720000:13846:fwd	79	80	78	79	
302_c1	14173	14211	13927	13965	HAF4	791-9700000-9720000:13846:fwd	103	141	103	141	
302_c1	14212	14284	13966	14037	HAF3	791-9700000-9720000:13846:fwd	142	214	142	213	
302_c1	14285	14407	14038	14160	HAF4	791-9700000-9720000:13846:fwd	215	337	214	336	
302_c1	14408	14452	14161	14205	HAF3	791-9700000-9720000:13846:fwd	338	382	337	382	
302_c1	14431	14432	14184	14185	R454	791-9700000-9720000:13846:fwd	361	362	360	362	
302_c1	14455	14566	14206	14317	HAF4	791-9700000-9720000:13846:fwd	385	496	383	495	
302_c1	14516	14517	14267	14268	R454	791-9700000-9720000:13846:fwd	446	447	444	446	
302_c1	14567	14567	14318	14318	HAF3	791-9700000-9720000:13846:fwd	497	497	496	496	
302_c1	14568	14594	14319	14345	HAF4	791-9700000-9720000:13846:fwd	498	524	497	523	
302_c1	14444	14429	14197	14182	HAF2	462-9700000-9720000:14216:rev	5	20	5	20	
302_c1	14428	14408	14181	14161	HAF3	462-9700000-9720000:14216:rev	21	41	21	40	
302_c1	14407	14285	14160	14038	HAF4	462-9700000-9720000:14216:rev	42	164	41	163	
302_c1	14284	14212	14037	13966	HAF3	462-9700000-9720000:14216:rev	165	237	164	237	
302_c1	14272	14271	14025	14024	R454	462-9700000-9720000:14216:rev	177	178	176	178	
302_c1	14261	14260	14014	14013	R454	462-9700000-9720000:14216:rev	188	189	188	189	
302_c1	14211	14173	13965	13927	HAF4	462-9700000-9720000:14216:rev	238	276	238	277	
302_c1	14189	14188	13943	13942	R454	462-9700000-9720000:14216:rev	260	261	260	261	
302_c1	14172	14124	13926	13879	HAF3	462-9700000-9720000:14216:rev	277	325	278	326	
302_c1	14151	14150	13905	13904	R454	462-9700000-9720000:14216:rev	298	299	299	301	
302_c1	14122	14117	13877	13872	HAF2	462-9700000-9720000:14216:rev	327	332	327	332	
302_c1	14116	14108	13871	13863	HAF3	462-9700000-9720000:14216:rev	333	341	333	340	
302_c1	14107	14077	13862	13832	HAF4	462-9700000-9720000:14216:rev	342	372	341	371	
302_c1	14076	14066	13831	13821	HAF3	462-9700000-9720000:14216:rev	373	383	372	382	
302_c1	14065	14034	13820	13789	HAF4	462-9700000-9720000:14216:rev	384	415	383	414	
302_c1	14033	13921	13788	13677	HAF3	462-9700000-9720000:14216:rev	416	528	415	526	
302_c1	13908	14033	13664	13788	HAF3	439-9700000-9720000:13680:fwd	5	130	5	130	
302_c1	14014	14015	13769	13770	R454	439-9700000-9720000:13680:fwd	111	112	110	111	
302_c1	14034	14065	13789	13820	HAF4	439-9700000-9720000:13680:fwd	131	162	131	162	
302_c1	14066	14076	13821	13831	HAF3	439-9700000-9720000:13680:fwd	163	173	163	174	
302_c1	14067	14068	13822	13823	R454	439-9700000-9720000:13680:fwd	164	165	164	166	
302_c1	14077	14107	13832	13862	HAF4	439-9700000-9720000:13680:fwd	174	204	175	205	
302_c1	14108	14172	13863	13926	HAF3	439-9700000-9720000:13680:fwd	205	269	206	270	
302_c1	14116	14117	13871	13872	R454	439-9700000-9720000:13680:fwd	213	214	214	215	
302_c1	14173	14211	13927	13965	HAF4	439-9700000-9720000:13680:fwd	270	308	271	309	
302_c1	14212	14284	13966	14037	HAF3	439-9700000-9720000:13680:fwd	309	381	310	381	
302_c1	14285	14356	14038	14109	HAF4	439-9700000-9720000:13680:fwd	382	453	382	454	
302_c1	14329	14330	14082	14083	R454	439-9700000-9720000:13680:fwd	426	427	426	427	
302_c1	14357	14377	14110	14130	HAF3	439-9700000-9720000:13680:fwd	454	474	455	474	
302_c1	14378	14407	14131	14160	HAF4	439-9700000-9720000:13680:fwd	475	504	475	505	
302_c1	14393	14394	14146	14147	R454	439-9700000-9720000:13680:fwd	490	491	490	492	
302_c1	14408	14424	14161	14177	HAF3	439-9700000-9720000:13680:fwd	505	521	506	522	
302_c1	13874	14033	13631	13788	HAF3	325-9700000-9720000:13647:fwd	5	164	5	167	
302_c1	13986	13987	13741	13742	R454	325-9700000-9720000:13647:fwd	117	118	118	120	
302_c1	14019	14020	13774	13775	R454	325-9700000-9720000:13647:fwd	150	151	152	154	
302_c1	14034	14065	13789	13820	HAF4	325-9700000-9720000:13647:fwd	165	196	168	199	
302_c1	14066	14076	13821	13831	HAF3	325-9700000-9720000:13647:fwd	197	207	200	210	
302_c1	14077	14107	13832	13862	HAF4	325-9700000-9720000:13647:fwd	208	238	211	241	
302_c1	14108	14172	13863	13926	HAF3	325-9700000-9720000:13647:fwd	239	303	242	305	
302_c1	14173	14211	13927	13965	HAF4	325-9700000-9720000:13647:fwd	304	342	306	344	
302_c1	14212	14284	13966	14037	HAF3	325-9700000-9720000:13647:fwd	343	415	345	414	
302_c1	14285	14379	14038	14132	HAF4	325-9700000-9720000:13647:fwd	416	510	415	509	
302_c1	14380	14387	14133	14140	HAF3	325-9700000-9720000:13647:fwd	511	518	510	517	
302_c1	13829	14032	13586	13787	HAF3	528-9700000-9720000:13595:fwd	11	214	11	211	
302_c1	14034	14065	13789	13820	HAF4	528-9700000-9720000:13595:fwd	216	247	212	244	
302_c1	14046	14047	13801	13802	R454	528-9700000-9720000:13595:fwd	228	229	224	226	
302_c1	14066	14076	13821	13831	HAF3	528-9700000-9720000:13595:fwd	248	258	245	255	
302_c1	14077	14107	13832	13862	HAF4	528-9700000-9720000:13595:fwd	259	289	256	286	
302_c1	14108	14172	13863	13926	HAF3	528-9700000-9720000:13595:fwd	290	354	287	350	
302_c1	14119	14120	13874	13875	R454	528-9700000-9720000:13595:fwd	301	302	298	300	
302_c1	14173	14211	13927	13965	HAF4	528-9700000-9720000:13595:fwd	355	393	351	389	
302_c1	14212	14284	13966	14037	HAF3	528-9700000-9720000:13595:fwd	394	466	390	462	
302_c1	14226	14227	13980	13981	R454	528-9700000-9720000:13595:fwd	408	409	405	406	
302_c1	14285	14331	14038	14084	HAF4	528-9700000-9720000:13595:fwd	467	513	463	509	
302_c1	14256	14212	14009	13966	HAF3	283-9700000-9720000:14046:rev	22	66	22	65	
302_c1	14211	14173	13965	13927	HAF4	283-9700000-9720000:14046:rev	67	105	66	104	
302_c1	14172	14108	13926	13863	HAF3	283-9700000-9720000:14046:rev	106	170	105	168	
302_c1	14158	14157	13912	13911	R454	283-9700000-9720000:14046:rev	120	121	119	120	
302_c1	14107	14077	13862	13832	HAF4	283-9700000-9720000:14046:rev	171	201	169	199	
302_c1	14076	14066	13831	13821	HAF3	283-9700000-9720000:14046:rev	202	212	200	210	
302_c1	14065	14034	13820	13789	HAF4	283-9700000-9720000:14046:rev	213	244	211	242	
302_c1	14032	13922	13787	13678	HAF3	283-9700000-9720000:14046:rev	246	356	243	350	
302_c1	13920	13908	13676	13664	HAF2	283-9700000-9720000:14046:rev	358	370	351	363	
302_c1	13907	13758	13663	13515	HAF3	283-9700000-9720000:14046:rev	371	520	364	513	
302_c1	13890	13889	13647	13646	R454	283-9700000-9720000:14046:rev	388	389	379	381	
302_c1	13831	13830	13588	13587	R454	283-9700000-9720000:14046:rev	447	448	439	441	
302_c1	13728	14033	13485	13788	HAF3	746-9700000-9720000:13501:fwd	5	310	5	311	
302_c1	13753	13754	13510	13511	R454	746-9700000-9720000:13501:fwd	30	31	30	31	
302_c1	13767	13768	13524	13525	R454	746-9700000-9720000:13501:fwd	44	45	45	47	
302_c1	13866	13867	13623	13624	R454	746-9700000-9720000:13501:fwd	143	144	144	145	
302_c1	13887	13888	13644	13645	R454	746-9700000-9720000:13501:fwd	164	165	166	168	
302_c1	13999	14000	13754	13755	R454	746-9700000-9720000:13501:fwd	276	277	277	279	
302_c1	14034	14066	13789	13821	HAF4	746-9700000-9720000:13501:fwd	311	343	312	343	
302_c1	14067	14076	13822	13831	HAF3	746-9700000-9720000:13501:fwd	344	353	344	353	
302_c1	14077	14107	13832	13862	HAF4	746-9700000-9720000:13501:fwd	354	384	354	384	
302_c1	14108	14172	13863	13926	HAF3	746-9700000-9720000:13501:fwd	385	449	385	447	
302_c1	14173	14211	13927	13965	HAF4	746-9700000-9720000:13501:fwd	450	488	448	487	
302_c1	14212	14228	13966	13982	HAF3	746-9700000-9720000:13501:fwd	489	505	488	504	
302_c1	13714	14033	13472	13788	HAF3	551-9700000-9720000:13482:fwd	12	331	12	327	
302_c1	13761	13762	13518	13519	R454	551-9700000-9720000:13482:fwd	59	60	58	60	
302_c1	13910	13911	13666	13667	R454	551-9700000-9720000:13482:fwd	208	209	205	207	
302_c1	14034	14066	13789	13821	HAF4	551-9700000-9720000:13482:fwd	332	364	328	359	
302_c1	14067	14076	13822	13831	HAF3	551-9700000-9720000:13482:fwd	365	374	360	369	
302_c1	14077	14107	13832	13862	HAF4	551-9700000-9720000:13482:fwd	375	405	370	400	
302_c1	14108	14171	13863	13925	HAF3	551-9700000-9720000:13482:fwd	406	469	401	463	
302_c1	14173	14211	13927	13965	HAF4	551-9700000-9720000:13482:fwd	471	509	464	502	
302_c1	14212	14214	13966	13968	HAF3	551-9700000-9720000:13482:fwd	510	512	503	505	
302_c1	13712	13717	13470	-1	HAF2	693-9700000-9720000:13475:fwd	15	20	15	20	
302_c1	13718	14033	13475	13788	HAF3	693-9700000-9720000:13475:fwd	21	336	21	333	
302_c1	14034	14065	13789	13820	HAF4	693-9700000-9720000:13475:fwd	337	368	334	365	
302_c1	14066	14076	13821	13831	HAF3	693-9700000-9720000:13475:fwd	369	379	366	376	
302_c1	14077	14107	13832	13862	HAF4	693-9700000-9720000:13475:fwd	380	410	377	407	
302_c1	14108	14172	13863	13926	HAF3	693-9700000-9720000:13475:fwd	411	475	408	471	
302_c1	14173	14208	13927	13962	HAF4	693-9700000-9720000:13475:fwd	476	511	472	507	
302_c1	13703	14033	13461	13788	HAF3	696-9700000-9720000:13477:fwd	5	335	5	332	
302_c1	13993	13994	13748	13749	R454	696-9700000-9720000:13477:fwd	295	296	292	293	
